,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_sin[Pederson, Joc]",-0.024,0.085,-0.182,0.138,0.001,0.001,18172.0,5799.0,1.0
"beta_sin[Braun, Ryan]",-0.056,0.1,-0.241,0.136,0.001,0.001,17549.0,6013.0,1.0
"beta_sin[Kemp, Tony]",-0.248,0.106,-0.441,-0.045,0.001,0.001,15489.0,5484.0,1.0
"beta_sin[Gonzalez, Marwin]",-0.192,0.106,-0.39,0.007,0.001,0.001,17794.0,5921.0,1.0
"beta_sin[Kemp, Matt]",-0.117,0.114,-0.33,0.103,0.001,0.002,20329.0,5714.0,1.0
"beta_sin[Canha, Mark]",-0.026,0.081,-0.179,0.128,0.001,0.001,16537.0,5457.0,1.0
"beta_sin[Upton, Justin]",0.067,0.09,-0.097,0.237,0.001,0.001,16137.0,4913.0,1.0
"beta_sin[Swihart, Blake]",-0.133,0.13,-0.369,0.117,0.001,0.002,18740.0,5728.0,1.0
"beta_sin[McCutchen, Andrew]",-0.209,0.08,-0.358,-0.054,0.001,0.001,19125.0,5880.0,1.0
"beta_sin[Gardner, Brett]",-0.109,0.076,-0.248,0.036,0.001,0.001,18522.0,5330.0,1.0
"beta_sin[Dean, Austin]",-0.121,0.115,-0.34,0.088,0.001,0.002,14765.0,5291.0,1.0
"beta_sin[Conforto, Michael]",-0.097,0.077,-0.239,0.049,0.001,0.001,21120.0,6708.0,1.0
"beta_sin[Hanson, Alen]",-0.155,0.127,-0.396,0.08,0.001,0.002,17877.0,5769.0,1.0
"beta_sin[Blanco, Grégor]",-0.09,0.122,-0.326,0.134,0.001,0.002,18916.0,5836.0,1.0
"beta_sin[Mahtook, Mikie]",-0.146,0.119,-0.378,0.067,0.001,0.002,17720.0,5475.0,1.0
"beta_sin[Gordon, Alex]",-0.046,0.087,-0.208,0.122,0.001,0.001,15876.0,5711.0,1.0
"beta_sin[Brantley, Michael]",-0.047,0.086,-0.205,0.117,0.001,0.001,18633.0,6197.0,1.0
"beta_sin[Acuña Jr., Ronald]",0.044,0.085,-0.114,0.203,0.001,0.001,16195.0,5956.0,1.0
"beta_sin[Yelich, Christian]",-0.123,0.079,-0.266,0.03,0.001,0.001,17014.0,5270.0,1.0
"beta_sin[Holliday, Matt]",-0.114,0.129,-0.35,0.14,0.001,0.002,19230.0,5398.0,1.0
"beta_sin[Parra, Gerardo]",0.047,0.098,-0.14,0.223,0.001,0.001,17576.0,5704.0,1.0
"beta_sin[Dahl, David]",-0.055,0.097,-0.232,0.131,0.001,0.001,21924.0,5241.0,1.0
"beta_sin[Martini, Nick]",-0.009,0.119,-0.227,0.221,0.001,0.002,16911.0,5643.0,1.0
"beta_sin[Gore, Terrance]",-0.101,0.13,-0.352,0.143,0.001,0.002,20202.0,5205.0,1.0
"beta_sin[Zobrist, Ben]",-0.091,0.118,-0.317,0.127,0.001,0.002,20043.0,6208.0,1.0
"beta_sin[Bryant, Kris]",0.025,0.108,-0.185,0.22,0.001,0.002,16118.0,5495.0,1.0
"beta_sin[Schwarber, Kyle]",0.02,0.083,-0.145,0.168,0.001,0.001,17211.0,5702.0,1.0
"beta_sin[Soto, Juan]",0.079,0.077,-0.071,0.218,0.001,0.001,16336.0,5346.0,1.0
"beta_sin[Smith, Dominic]",0.102,0.111,-0.107,0.303,0.001,0.001,16143.0,6008.0,1.0
"beta_sin[Slater, Austin]",-0.074,0.1,-0.271,0.109,0.001,0.001,20601.0,5633.0,1.0
"beta_sin[Field, Johnny]",-0.103,0.123,-0.337,0.125,0.001,0.002,20510.0,5992.0,1.0
"beta_sin[Palka, Daniel]",-0.253,0.105,-0.447,-0.054,0.001,0.001,14214.0,6158.0,1.0
"beta_sin[Renfroe, Hunter]",-0.156,0.083,-0.317,-0.006,0.001,0.001,18103.0,5810.0,1.0
"beta_sin[Smith Jr., Dwight]",0.009,0.107,-0.198,0.197,0.001,0.001,20382.0,5600.0,1.0
"beta_sin[Pham, Tommy]",-0.264,0.085,-0.428,-0.106,0.001,0.001,18402.0,5607.0,1.0
"beta_sin[McKinney, Billy]",-0.134,0.105,-0.328,0.064,0.001,0.001,20273.0,5619.0,1.0
"beta_sin[Maybin, Cameron]",-0.329,0.101,-0.511,-0.135,0.001,0.001,14243.0,5967.0,1.0
"beta_sin[Calhoun, Willie]",-0.113,0.106,-0.321,0.076,0.001,0.001,19125.0,5748.0,1.0
"beta_sin[O'Neill, Tyler]",0.038,0.098,-0.144,0.23,0.001,0.001,17106.0,5152.0,1.0
"beta_sin[Reyes, Pablo]",0.066,0.124,-0.157,0.309,0.001,0.002,16699.0,5232.0,1.0
"beta_sin[Schebler, Scott]",-0.141,0.111,-0.345,0.068,0.001,0.001,16815.0,5579.0,1.0
"beta_sin[Young Jr., Eric]",-0.157,0.127,-0.393,0.087,0.001,0.002,16171.0,5236.0,1.0
"beta_sin[Galloway, Isaac]",-0.14,0.13,-0.394,0.096,0.001,0.002,18688.0,5663.0,1.0
"beta_sin[Locastro, Tim]",0.059,0.107,-0.131,0.271,0.001,0.001,15959.0,5375.0,1.0
"beta_sin[Stewart, DJ]",-0.154,0.102,-0.351,0.035,0.001,0.001,15964.0,5689.0,1.0
"beta_sin[Tucker, Kyle]",-0.264,0.101,-0.464,-0.082,0.001,0.001,17488.0,5780.0,1.0
"beta_sin[Davis, Rajai]",-0.126,0.122,-0.359,0.096,0.001,0.002,19081.0,5723.0,1.0
"beta_sin[Phillips, Brett]",-0.05,0.103,-0.238,0.141,0.001,0.001,18880.0,5269.0,1.0
"beta_sin[Grossman, Robbie]",-0.037,0.082,-0.195,0.112,0.001,0.001,18817.0,5660.0,1.0
"beta_sin[Delmonico, Nicky]",-0.021,0.12,-0.251,0.206,0.001,0.002,18830.0,5547.0,1.0
"beta_sin[Cozens, Dylan]",-0.01,0.137,-0.274,0.24,0.001,0.002,16744.0,4849.0,1.0
"beta_sin[Herrera, Odúbel]",0.02,0.087,-0.148,0.18,0.001,0.001,18613.0,6602.0,1.0
"beta_sin[Kivlehan, Patrick]",-0.09,0.137,-0.352,0.165,0.001,0.002,17145.0,5741.0,1.0
"beta_sin[Hernández, Teoscar]",-0.154,0.08,-0.304,-0.01,0.001,0.001,18464.0,5842.0,1.0
"beta_sin[Tocci, Carlos]",-0.034,0.121,-0.255,0.203,0.001,0.002,16998.0,5870.0,1.0
"beta_sin[Ozuna, Marcell]",-0.086,0.088,-0.251,0.078,0.001,0.001,19508.0,5540.0,1.0
"beta_sin[Happ, Ian]",-0.119,0.091,-0.292,0.042,0.001,0.001,18302.0,5953.0,1.0
"beta_sin[Davis, Jonathan]",-0.134,0.111,-0.355,0.064,0.001,0.001,18332.0,5898.0,1.0
"beta_sin[Choo, Shin-Soo]",-0.137,0.1,-0.324,0.052,0.001,0.001,16241.0,5638.0,1.0
"beta_sin[Dickerson, Corey]",-0.132,0.089,-0.301,0.033,0.001,0.001,19834.0,5513.0,1.0
"beta_sin[Reyes, Victor]",-0.191,0.093,-0.362,-0.015,0.001,0.001,15483.0,5719.0,1.0
"beta_sin[Bonifacio, Jorge]",-0.141,0.111,-0.343,0.071,0.001,0.001,19947.0,6066.0,1.0
"beta_sin[Hoskins, Rhys]",0.025,0.112,-0.188,0.229,0.001,0.001,19931.0,5144.0,1.0
"beta_sin[Jankowski, Travis]",-0.078,0.111,-0.29,0.128,0.001,0.002,17796.0,5230.0,1.0
"beta_sin[Peralta, David]",0.017,0.082,-0.135,0.172,0.001,0.001,19427.0,6510.0,1.0
"beta_sin[Negrón, Kristopher]",-0.081,0.132,-0.32,0.174,0.001,0.002,22477.0,5460.0,1.0
"beta_sin[Stanton, Giancarlo]",-0.016,0.115,-0.232,0.202,0.001,0.002,17122.0,5438.0,1.0
"beta_sin[Stewart, Christin]",0.002,0.111,-0.214,0.204,0.001,0.001,19370.0,5933.0,1.0
"beta_sin[Guyer, Brandon]",-0.145,0.122,-0.371,0.083,0.001,0.002,16926.0,5757.0,1.0
"beta_sin[Duvall, Adam]",0.154,0.093,-0.028,0.317,0.001,0.001,15735.0,5630.0,1.0
"beta_sin[Gallo, Joey]",-0.148,0.085,-0.297,0.02,0.001,0.001,18043.0,5609.0,1.0
"beta_sin[Brito, Sócrates]",-0.169,0.127,-0.403,0.074,0.001,0.002,19518.0,5747.0,1.0
"beta_sin[Reddick, Josh]",-0.163,0.087,-0.33,-0.001,0.001,0.001,17573.0,5648.0,1.0
"beta_sin[Mancini, Trey]",-0.072,0.096,-0.254,0.103,0.001,0.001,17807.0,5690.0,1.0
"beta_sin[Jones, Adam]",-0.148,0.096,-0.326,0.033,0.001,0.001,18824.0,5579.0,1.0
"beta_sin[Fowler, Dustin]",-0.045,0.121,-0.27,0.18,0.001,0.002,21179.0,5681.0,1.0
"beta_sin[Shaw, Chris]",-0.084,0.131,-0.324,0.17,0.001,0.002,21319.0,5730.0,1.0
"beta_sin[Heredia, Guillermo]",-0.263,0.091,-0.422,-0.084,0.001,0.001,15527.0,6246.0,1.0
"beta_sin[Span, Denard]",-0.13,0.113,-0.348,0.073,0.001,0.001,18910.0,5461.0,1.0
"beta_sin[Herrera, Dilson]",-0.111,0.134,-0.352,0.149,0.001,0.002,17775.0,6056.0,1.0
"beta_sin[Travis, Sam]",-0.06,0.127,-0.31,0.175,0.001,0.002,20539.0,5569.0,1.0
"beta_sin[García, Adolis]",-0.142,0.098,-0.325,0.04,0.001,0.001,18259.0,4987.0,1.0
"beta_sin[Robles, Victor]",0.109,0.082,-0.048,0.258,0.001,0.001,15397.0,6018.0,1.0
"beta_sin[Granderson, Curtis]",0.034,0.105,-0.162,0.233,0.001,0.001,15918.0,5928.0,1.0
"beta_sin[Luplow, Jordan]",-0.096,0.108,-0.311,0.094,0.001,0.002,19408.0,5297.0,1.0
"beta_sin[Meadows, Austin]",-0.025,0.097,-0.204,0.157,0.001,0.001,17984.0,5585.0,1.0
"beta_sin[Hermosillo, Michael]",-0.19,0.119,-0.411,0.035,0.001,0.001,16621.0,6062.0,1.0
"beta_sin[LaMarre, Ryan]",-0.023,0.117,-0.243,0.201,0.001,0.001,21481.0,5763.0,1.0
"beta_sin[Rickard, Joey]",-0.092,0.116,-0.296,0.139,0.001,0.002,20256.0,5287.0,1.0
"beta_sin[Robinson, Drew]",-0.179,0.129,-0.433,0.057,0.001,0.002,20074.0,5729.0,1.0
"beta_sin[García, Leury]",-0.07,0.098,-0.248,0.118,0.001,0.001,19344.0,5181.0,1.0
"beta_sin[Williams, Mason]",-0.133,0.125,-0.364,0.101,0.001,0.002,17350.0,6153.0,1.0
"beta_sin[Dietrich, Derek]",-0.04,0.116,-0.251,0.182,0.001,0.002,17495.0,5293.0,1.0
"beta_sin[Altherr, Aaron]",-0.136,0.122,-0.356,0.104,0.001,0.002,20381.0,5721.0,1.0
"beta_sin[Andreoli, John]",-0.057,0.13,-0.291,0.191,0.001,0.002,18795.0,5735.0,1.0
"beta_sin[Rua, Ryan]",-0.097,0.124,-0.331,0.134,0.001,0.002,17280.0,5797.0,1.0
"beta_sin[Goodwin, Brian]",-0.066,0.087,-0.236,0.09,0.001,0.001,17031.0,5354.0,1.0
"beta_sin[Rosario, Eddie]",-0.09,0.078,-0.231,0.062,0.001,0.001,16909.0,5797.0,1.0
"beta_sin[Pérez, Hernán]",-0.084,0.126,-0.334,0.144,0.001,0.002,18410.0,5200.0,1.0
"beta_sin[Ervin, Phillip]",-0.142,0.108,-0.351,0.061,0.001,0.002,20307.0,5325.0,1.0
"beta_sin[Pearce, Steve]",-0.135,0.133,-0.389,0.104,0.001,0.002,17056.0,5507.0,1.0
"beta_sin[Bauers, Jake]",-0.107,0.113,-0.314,0.104,0.001,0.001,17286.0,5487.0,1.0
"beta_sin[Jay, Jon]",-0.048,0.104,-0.25,0.139,0.001,0.001,19106.0,6207.0,1.0
"beta_sin[Bostick, Christopher]",-0.096,0.131,-0.334,0.152,0.001,0.002,17542.0,5330.0,1.0
"beta_sin[Bote, David]",-0.098,0.134,-0.353,0.154,0.001,0.002,18284.0,5280.0,1.0
"beta_sin[Davis, J.D.]",0.002,0.12,-0.215,0.233,0.001,0.002,19073.0,5549.0,1.0
"beta_sin[Contreras, Willson]",-0.125,0.136,-0.386,0.126,0.001,0.002,19051.0,5187.0,1.0
"beta_sin[Reinheimer, Jack]",-0.086,0.134,-0.339,0.167,0.001,0.002,20516.0,5614.0,1.0
"beta_sin[Verdugo, Alex]",-0.2,0.086,-0.368,-0.044,0.001,0.001,19270.0,5908.0,1.0
"beta_sin[Peterson, Jace]",0.009,0.119,-0.216,0.228,0.001,0.002,18071.0,5554.0,1.0
"beta_sin[Smith, Mallex]",-0.064,0.087,-0.228,0.1,0.001,0.001,18650.0,5771.0,1.0
"beta_sin[Pinder, Chad]",-0.122,0.1,-0.314,0.064,0.001,0.001,15812.0,6122.0,1.0
"beta_sin[Pence, Hunter]",0.001,0.113,-0.213,0.216,0.001,0.002,16387.0,5288.0,1.0
"beta_sin[Lowe, Brandon]",-0.092,0.127,-0.33,0.152,0.001,0.002,20384.0,5228.0,1.0
"beta_sin[Blash, Jabari]",-0.022,0.134,-0.279,0.232,0.001,0.002,17704.0,5432.0,1.0
"beta_sin[Ortega, Rafael]",-0.165,0.106,-0.374,0.023,0.001,0.001,21854.0,5635.0,1.0
"beta_sin[Frazier, Adam]",-0.098,0.125,-0.34,0.129,0.001,0.002,21195.0,5193.0,1.0
"beta_sin[Nimmo, Brandon]",-0.118,0.088,-0.278,0.051,0.001,0.001,18444.0,5875.0,1.0
"beta_sin[Cowart, Kaleb]",-0.091,0.135,-0.346,0.165,0.001,0.002,18488.0,5409.0,1.0
"beta_sin[Merrifield, Whit]",-0.081,0.099,-0.26,0.111,0.001,0.001,18186.0,5377.0,1.0
"beta_sin[Gentry, Craig]",-0.134,0.125,-0.374,0.098,0.001,0.002,19360.0,5813.0,1.0
"beta_sin[Haniger, Mitch]",-0.076,0.082,-0.236,0.069,0.001,0.001,16759.0,5871.0,1.0
"beta_sin[Bautista, José]",-0.009,0.117,-0.23,0.209,0.001,0.002,18341.0,5871.0,1.0
"beta_sin[Robinson, Shane]",-0.161,0.132,-0.402,0.091,0.001,0.002,19134.0,5770.0,1.0
"beta_sin[Hernández, Gorkys]",-0.065,0.108,-0.261,0.142,0.001,0.001,18986.0,5682.0,1.0
"beta_sin[Quinn, Roman]",0.011,0.109,-0.191,0.222,0.001,0.001,20458.0,5534.0,1.0
"beta_sin[O'Hearn, Ryan]",-0.125,0.128,-0.368,0.119,0.001,0.002,20686.0,5782.0,1.0
"beta_sin[Cabrera, Melky]",-0.065,0.107,-0.26,0.138,0.001,0.001,19186.0,5832.0,1.0
"beta_sin[Goodrum, Niko]",-0.185,0.12,-0.415,0.043,0.001,0.002,18659.0,5535.0,1.0
"beta_sin[Muñoz, Yairo]",-0.113,0.127,-0.342,0.129,0.001,0.002,19791.0,5435.0,1.0
"beta_sin[Myers, Wil]",-0.044,0.089,-0.212,0.123,0.001,0.001,17553.0,6083.0,1.0
"beta_sin[Adrianza, Ehire]",-0.015,0.126,-0.249,0.222,0.001,0.002,20252.0,5684.0,1.0
"beta_sin[Grichuk, Randal]",-0.27,0.083,-0.424,-0.112,0.001,0.001,16985.0,6058.0,1.0
"beta_sin[Tucker, Preston]",-0.071,0.126,-0.293,0.18,0.001,0.002,17961.0,5875.0,1.0
"beta_sin[Cave, Jake]",0.088,0.099,-0.089,0.284,0.001,0.001,15139.0,6178.0,1.0
"beta_sin[Pirela, José]",-0.07,0.129,-0.31,0.174,0.001,0.002,18925.0,5916.0,1.0
"beta_sin[Gerber, Mike]",-0.096,0.13,-0.338,0.148,0.001,0.002,20951.0,5748.0,1.0
"beta_sin[Desmond, Ian]",0.034,0.113,-0.172,0.25,0.001,0.002,19187.0,5416.0,1.0
"beta_sin[Dixon, Brandon]",-0.077,0.129,-0.323,0.163,0.001,0.002,19384.0,5602.0,1.0
"beta_sin[Culberson, Charlie]",-0.106,0.122,-0.339,0.121,0.001,0.002,16927.0,5600.0,1.0
"beta_sin[Williams, Nick]",0.003,0.109,-0.209,0.201,0.001,0.001,19962.0,5114.0,1.0
"beta_sin[Sweeney, Darnell]",-0.097,0.136,-0.349,0.16,0.001,0.002,21484.0,5483.0,1.0
"beta_sin[Thames, Eric]",-0.158,0.128,-0.403,0.076,0.001,0.002,20025.0,6217.0,1.0
"beta_sin[Wade, Tyler]",-0.12,0.127,-0.368,0.114,0.001,0.002,17225.0,5137.0,1.0
"beta_sin[Wendle, Joey]",-0.103,0.133,-0.354,0.145,0.001,0.002,20428.0,5100.0,1.0
"beta_sin[Davis, Khris]",-0.024,0.131,-0.265,0.223,0.001,0.002,19747.0,5777.0,1.0
"beta_sin[Rivera, Yadiel]",-0.066,0.134,-0.321,0.185,0.001,0.002,18238.0,5736.0,1.0
"beta_sin[Gamel, Ben]",0.03,0.089,-0.137,0.199,0.001,0.001,18203.0,5412.0,1.0
"beta_sin[Cuevas, Noel]",-0.17,0.128,-0.41,0.071,0.001,0.002,17679.0,5033.0,1.0
"beta_sin[Jones, JaCoby]",-0.132,0.09,-0.294,0.047,0.001,0.001,17877.0,5634.0,1.0
"beta_sin[Cooper, Garrett]",-0.066,0.122,-0.29,0.17,0.001,0.002,19268.0,5384.0,1.0
"beta_sin[Bader, Harrison]",-0.001,0.081,-0.158,0.143,0.001,0.001,18722.0,5329.0,1.0
"beta_sin[Winker, Jesse]",-0.065,0.092,-0.234,0.104,0.001,0.001,18772.0,6009.0,1.0
"beta_sin[Hernández, Enrique]",-0.118,0.098,-0.298,0.069,0.001,0.001,18388.0,5558.0,1.0
"beta_sin[Toles, Andrew]",-0.115,0.134,-0.364,0.138,0.001,0.002,18406.0,5935.0,1.0
"beta_sin[Robertson, Daniel]",-0.087,0.135,-0.333,0.175,0.001,0.002,18109.0,6005.0,1.0
"beta_sin[Kelly, Ty]",-0.091,0.137,-0.358,0.159,0.001,0.002,20083.0,5614.0,1.0
"beta_sin[Frazier, Clint]",-0.144,0.103,-0.33,0.054,0.001,0.002,19916.0,5428.0,1.0
"beta_sin[Joyce, Matt]",-0.072,0.107,-0.275,0.125,0.001,0.002,20570.0,4919.0,1.0
"beta_sin[Jackson, Austin]",0.041,0.114,-0.156,0.267,0.001,0.002,17707.0,5283.0,1.0
"beta_sin[Astudillo, Willians]",-0.105,0.137,-0.352,0.157,0.001,0.002,20576.0,5638.0,1.0
"beta_sin[Sogard, Eric]",-0.108,0.136,-0.363,0.147,0.001,0.002,17722.0,5737.0,1.0
"beta_sin[Santana, Danny]",-0.073,0.115,-0.29,0.141,0.001,0.001,20696.0,6281.0,1.0
"beta_sin[Walker, Christian]",-0.098,0.133,-0.335,0.165,0.001,0.002,18108.0,5945.0,1.0
"beta_sin[Shuck, JB]",-0.123,0.125,-0.353,0.117,0.001,0.002,19054.0,5493.0,1.0
"beta_sin[Tilson, Charlie]",-0.158,0.114,-0.371,0.057,0.001,0.002,19068.0,5655.0,1.0
"beta_sin[Rasmus, Colby]",-0.146,0.129,-0.389,0.097,0.001,0.002,17724.0,5748.0,1.0
"beta_sin[Williamson, Mac]",-0.047,0.122,-0.281,0.179,0.001,0.002,19432.0,5748.0,1.0
"beta_sin[Szczur, Matt]",-0.089,0.131,-0.326,0.161,0.001,0.002,18855.0,5763.0,1.0
"beta_sin[Rodríguez, Sean]",-0.049,0.129,-0.287,0.203,0.001,0.002,18727.0,6229.0,1.0
"beta_sin[Allen, Greg]",-0.022,0.096,-0.202,0.162,0.001,0.001,19667.0,5709.0,1.0
"beta_sin[Refsnyder, Rob]",-0.051,0.119,-0.265,0.179,0.001,0.002,19928.0,5677.0,1.0
"beta_sin[Young, Chris]",-0.126,0.132,-0.381,0.114,0.001,0.002,18369.0,5792.0,1.0
"beta_sin[Descalso, Daniel]",-0.093,0.135,-0.345,0.163,0.001,0.002,15750.0,5467.0,1.0
"beta_sin[Eaton, Adam]",-0.081,0.084,-0.231,0.084,0.001,0.001,20705.0,5836.0,1.0
"beta_sin[Valentín, Jesmuel]",-0.088,0.133,-0.321,0.182,0.001,0.002,19229.0,6013.0,1.0
"beta_sin[Almonte, Abraham]",-0.044,0.112,-0.252,0.176,0.001,0.002,17298.0,5550.0,1.0
"beta_sin[Bourjos, Peter]",-0.117,0.127,-0.364,0.122,0.001,0.002,18693.0,6067.0,1.0
"beta_sin[Thompson, Trayce]",-0.136,0.118,-0.357,0.087,0.001,0.002,17802.0,5868.0,1.0
"beta_sin[Martin, Russell]",-0.115,0.137,-0.374,0.14,0.001,0.002,19265.0,5032.0,1.0
"beta_sin[Markakis, Nick]",-0.253,0.088,-0.426,-0.094,0.001,0.001,17174.0,5761.0,1.0
"beta_sin[Stevenson, Andrew]",-0.072,0.12,-0.302,0.149,0.001,0.002,18626.0,6317.0,1.0
"beta_sin[Cordero, Franchy]",-0.174,0.114,-0.386,0.041,0.001,0.002,20192.0,6034.0,1.0
"beta_sin[Belt, Brandon]",-0.094,0.133,-0.335,0.166,0.001,0.002,22185.0,5879.0,1.0
"beta_sin[Adams, Matt]",-0.098,0.131,-0.341,0.15,0.001,0.002,18679.0,5270.0,1.0
"beta_sin[Romine, Andrew]",-0.092,0.135,-0.33,0.176,0.001,0.002,18477.0,5690.0,1.0
"beta_sin[Kendrick, Howie]",-0.087,0.135,-0.334,0.182,0.001,0.002,21365.0,5489.0,1.0
"beta_sin[Evans, Phillip]",-0.088,0.128,-0.329,0.155,0.001,0.002,18388.0,4690.0,1.0
"beta_sin[Fisher, Derek]",-0.099,0.129,-0.344,0.134,0.001,0.002,19887.0,6010.0,1.0
"beta_sin[Muncy, Max]",-0.099,0.138,-0.362,0.15,0.001,0.002,20961.0,5865.0,1.0
"beta_sin[Alford, Anthony]",-0.032,0.118,-0.253,0.19,0.001,0.002,17486.0,5960.0,1.0
"beta_sin[Cespedes, Yoenis]",-0.082,0.126,-0.32,0.149,0.001,0.002,17164.0,5056.0,1.0
"beta_sin[Herrera, Rosell]",-0.176,0.122,-0.398,0.063,0.001,0.002,17216.0,5932.0,1.0
"beta_sin[Owings, Chris]",-0.129,0.119,-0.348,0.092,0.001,0.002,17982.0,5492.0,1.0
"beta_sin[Pompey, Dalton]",-0.071,0.136,-0.328,0.189,0.001,0.002,19316.0,5693.0,1.0
"beta_sin[Suzuki, Ichiro]",-0.05,0.133,-0.289,0.207,0.001,0.002,17060.0,5765.0,1.0
"beta_sin[Dyson, Jarrod]",-0.178,0.096,-0.368,-0.001,0.001,0.001,21634.0,4818.0,1.0
"beta_sin[Bautista, Rafael]",-0.097,0.14,-0.355,0.161,0.001,0.002,20917.0,5950.0,1.0
"beta_sin[Sierra, Moisés]",-0.106,0.134,-0.354,0.148,0.001,0.002,22733.0,5716.0,1.0
"beta_sin[Marte, Jefry]",-0.089,0.133,-0.351,0.153,0.001,0.002,20019.0,5944.0,1.0
"beta_sin[Gosselin, Phil]",-0.168,0.121,-0.392,0.06,0.001,0.002,18011.0,6277.0,1.0
"beta_sin[Núñez, Renato]",-0.089,0.136,-0.331,0.183,0.001,0.002,19336.0,5946.0,1.0
"beta_sin[Orlando, Paulo]",-0.174,0.126,-0.405,0.072,0.001,0.002,17860.0,6030.0,1.0
"beta_sin[Mazara, Nomar]",-0.274,0.093,-0.456,-0.107,0.001,0.001,15640.0,6270.0,1.0
"beta_sin[Kingery, Scott]",-0.098,0.113,-0.319,0.103,0.001,0.002,18881.0,5549.0,1.0
"beta_sin[Tauchman, Mike]",-0.116,0.105,-0.315,0.083,0.001,0.001,18801.0,5751.0,1.0
"beta_sin[Bellinger, Cody]",-0.126,0.086,-0.289,0.033,0.001,0.001,16104.0,5662.0,1.0
"beta_sin[Spangenberg, Cory]",-0.111,0.133,-0.375,0.134,0.001,0.002,19051.0,5564.0,1.0
"beta_sin[Adams, Lane]",-0.104,0.135,-0.365,0.142,0.001,0.002,15292.0,5640.0,1.0
"beta_sin[Motter, Taylor]",-0.077,0.136,-0.325,0.18,0.001,0.002,19653.0,5226.0,1.0
"beta_sin[Naquin, Tyler]",-0.242,0.087,-0.399,-0.074,0.001,0.001,18341.0,5103.0,1.0
"beta_sin[Almora Jr., Albert]",-0.125,0.09,-0.298,0.042,0.001,0.001,17815.0,6163.0,1.0
"beta_sin[Lee, Braxton]",-0.106,0.135,-0.363,0.145,0.001,0.002,21086.0,5228.0,1.0
"beta_sin[Alvarez, Yordan]",-0.074,0.122,-0.31,0.148,0.001,0.002,15951.0,6101.0,1.0
"beta_sin[Wade Jr., LaMonte]",-0.077,0.118,-0.301,0.142,0.001,0.002,18351.0,5625.0,1.0
"beta_sin[McBroom, Ryan]",-0.107,0.133,-0.372,0.134,0.001,0.002,21300.0,5280.0,1.0
"beta_sin[Tapia, Raimel]",-0.087,0.093,-0.268,0.083,0.001,0.001,20594.0,6327.0,1.0
"beta_sin[Rojas, Josh]",-0.067,0.115,-0.28,0.149,0.001,0.002,17708.0,4534.0,1.0
"beta_sin[Ward, Taylor]",-0.073,0.109,-0.27,0.14,0.001,0.001,21567.0,5962.0,1.0
"beta_sin[Jiménez, Eloy]",-0.16,0.099,-0.342,0.027,0.001,0.001,19740.0,5626.0,1.0
"beta_sin[Rodríguez, Ronny]",-0.094,0.131,-0.336,0.158,0.001,0.002,19597.0,5196.0,1.0
"beta_sin[Díaz, Aledmys]",-0.029,0.135,-0.278,0.229,0.001,0.002,20604.0,5728.0,1.0
"beta_sin[Beaty, Matt]",0.001,0.124,-0.226,0.234,0.001,0.002,16986.0,5948.0,1.0
"beta_sin[Pollock, AJ]",0.011,0.086,-0.153,0.17,0.001,0.001,16867.0,5159.0,1.0
"beta_sin[Miller, Brad]",-0.09,0.129,-0.327,0.156,0.001,0.002,18887.0,5430.0,1.0
"beta_sin[García, Robel]",-0.089,0.135,-0.343,0.162,0.001,0.002,19275.0,5814.0,1.0
"beta_sin[Dickerson, Alex]",-0.093,0.107,-0.291,0.115,0.001,0.002,21270.0,5754.0,1.0
"beta_sin[Long Jr., Shed]",-0.08,0.124,-0.307,0.154,0.001,0.002,17118.0,5196.0,1.0
"beta_sin[VanMeter, Josh]",-0.156,0.127,-0.395,0.083,0.001,0.002,19095.0,5314.0,1.0
"beta_sin[Elmore, Jake]",-0.09,0.132,-0.342,0.154,0.001,0.002,18238.0,5336.0,1.0
"beta_sin[Lopes, Tim]",-0.092,0.122,-0.321,0.133,0.001,0.002,18114.0,5387.0,1.0
"beta_sin[Kramer, Kevin]",-0.073,0.133,-0.323,0.181,0.001,0.002,19651.0,5650.0,1.0
"beta_sin[McNeil, Jeff]",-0.165,0.11,-0.367,0.048,0.001,0.001,17602.0,5174.0,1.0
"beta_sin[Arraez, Luis]",-0.095,0.124,-0.319,0.146,0.001,0.002,18931.0,5568.0,1.0
"beta_sin[Cordell, Ryan]",-0.174,0.115,-0.392,0.041,0.001,0.002,17809.0,5800.0,1.0
"beta_sin[Yastrzemski, Mike]",-0.134,0.089,-0.305,0.029,0.001,0.001,17634.0,6261.0,1.0
"beta_sin[Moore, Dylan]",-0.077,0.113,-0.289,0.132,0.001,0.002,20129.0,5492.0,1.0
"beta_sin[Brown, Seth]",-0.175,0.117,-0.404,0.029,0.001,0.002,19127.0,6085.0,1.0
"beta_sin[Naylor, Josh]",0.01,0.106,-0.184,0.215,0.001,0.001,14772.0,5813.0,1.0
"beta_sin[Miller, Ian]",-0.074,0.138,-0.318,0.198,0.001,0.002,18823.0,5452.0,1.0
"beta_sin[Fletcher, David]",-0.055,0.129,-0.304,0.179,0.001,0.002,21393.0,5801.0,1.0
"beta_sin[Heineman, Scott]",-0.088,0.124,-0.328,0.138,0.001,0.002,21765.0,6166.0,1.0
