,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_dist[Adams, Lane]",1.821,0.397,1.033,2.519,0.003,0.005,17256.0,6066.0,1.0
"beta_dist[Ozuna, Marcell]",2.282,0.211,1.896,2.684,0.002,0.002,11973.0,7119.0,1.0
"beta_dist[Hernández, Teoscar]",1.783,0.212,1.392,2.183,0.002,0.002,11846.0,6390.0,1.0
"beta_dist[Rickard, Joey]",1.613,0.276,1.093,2.129,0.002,0.003,13441.0,5788.0,1.0
"beta_dist[Lind, Adam]",1.778,0.434,0.935,2.581,0.003,0.006,16243.0,5774.0,1.0
"beta_dist[Young, Chris]",1.754,0.349,1.067,2.39,0.003,0.005,16140.0,6230.0,1.0
"beta_dist[Bellinger, Cody]",1.556,0.248,1.091,2.022,0.002,0.003,13904.0,6821.0,1.0
"beta_dist[Mazara, Nomar]",1.531,0.2,1.159,1.906,0.002,0.002,12972.0,6974.0,1.0
"beta_dist[Hoskins, Rhys]",1.857,0.283,1.334,2.375,0.002,0.003,14952.0,6456.0,1.0
"beta_dist[Bourjos, Peter]",1.659,0.352,0.985,2.318,0.003,0.004,14911.0,6350.0,1.0
"beta_dist[Negrón, Kristopher]",1.482,0.407,0.722,2.243,0.003,0.005,17140.0,5862.0,1.0
"beta_dist[Williamson, Mac]",1.4,0.316,0.822,2.009,0.003,0.004,14649.0,6062.0,1.0
"beta_dist[DeShields, Delino]",1.548,0.206,1.147,1.919,0.002,0.002,11916.0,6370.0,1.0
"beta_dist[Granite, Zack]",1.628,0.389,0.911,2.361,0.003,0.005,15180.0,5651.0,1.0
"beta_dist[Kemp, Tony]",1.579,0.308,1.022,2.161,0.003,0.003,13217.0,7155.0,1.0
"beta_dist[Ervin, Phillip]",1.989,0.262,1.507,2.477,0.002,0.003,12897.0,6479.0,1.0
"beta_dist[Cabrera, Melky]",2.049,0.244,1.583,2.496,0.002,0.002,11489.0,7194.0,1.0
"beta_dist[Smolinski, Jake]",1.855,0.435,1.001,2.639,0.004,0.005,15190.0,5776.0,1.0
"beta_dist[García, Willy]",2.285,0.38,1.566,2.993,0.003,0.004,14134.0,6463.0,1.0
"beta_dist[Haniger, Mitch]",1.751,0.216,1.351,2.155,0.002,0.002,13042.0,6359.0,1.0
"beta_dist[Joyce, Matt]",1.737,0.243,1.291,2.194,0.002,0.002,12198.0,6705.0,1.0
"beta_dist[Collins, Tyler]",1.709,0.367,1.003,2.371,0.003,0.005,16043.0,5710.0,1.0
"beta_dist[Mahtook, Mikie]",1.56,0.253,1.106,2.051,0.002,0.003,12782.0,6664.0,1.0
"beta_dist[Gore, Terrance]",1.812,0.416,1.041,2.596,0.003,0.005,16986.0,6273.0,1.0
"beta_dist[Bader, Harrison]",1.838,0.228,1.431,2.286,0.002,0.002,11569.0,6802.0,1.0
"beta_dist[Hernández, Gorkys]",1.51,0.246,1.046,1.963,0.002,0.003,13380.0,7120.0,1.0
"beta_dist[Winker, Jesse]",1.931,0.249,1.461,2.392,0.002,0.003,12587.0,6418.0,1.0
"beta_dist[Smith, Mallex]",2.16,0.226,1.748,2.596,0.002,0.002,12288.0,6705.0,1.0
"beta_dist[Szczur, Matt]",1.923,0.348,1.264,2.572,0.003,0.004,13958.0,6126.0,1.0
"beta_dist[Allen, Greg]",1.875,0.27,1.348,2.364,0.002,0.003,13427.0,6783.0,1.0
"beta_dist[Robinson, Drew]",1.734,0.373,1.004,2.402,0.003,0.004,16009.0,6138.0,1.0
"beta_dist[Kivlehan, Patrick]",1.824,0.41,1.03,2.568,0.003,0.005,14832.0,6183.0,1.0
"beta_dist[Kemp, Matt]",1.86,0.272,1.358,2.373,0.002,0.003,13980.0,6912.0,1.0
"beta_dist[Slater, Austin]",1.659,0.286,1.159,2.233,0.002,0.003,13464.0,6209.0,1.0
"beta_dist[Motter, Taylor]",1.788,0.451,0.972,2.68,0.004,0.006,15542.0,4996.0,1.0
"beta_dist[Martin, Leonys]",1.729,0.259,1.254,2.217,0.002,0.003,12327.0,6665.0,1.0
"beta_dist[Saunders, Michael]",1.92,0.363,1.266,2.618,0.003,0.004,13431.0,5903.0,1.0
"beta_dist[Blanco, Grégor]",1.926,0.312,1.361,2.53,0.003,0.003,13569.0,6584.0,1.0
"beta_dist[Núñez, Renato]",1.532,0.469,0.654,2.413,0.004,0.006,16759.0,5745.0,1.0
"beta_dist[Guyer, Brandon]",2.109,0.332,1.487,2.738,0.003,0.004,16662.0,6679.0,1.0
"beta_dist[Pirela, José]",1.532,0.314,0.944,2.109,0.003,0.003,13752.0,6618.0,1.0
"beta_dist[Kim, Hyun Soo]",1.525,0.355,0.891,2.235,0.003,0.005,14690.0,6042.0,1.0
"beta_dist[Berry, Quintin]",1.644,0.486,0.762,2.581,0.004,0.007,16425.0,5602.0,1.0
"beta_dist[Phillips, Brett]",1.706,0.304,1.169,2.309,0.003,0.003,13910.0,6905.0,1.0
"beta_dist[Hanson, Alen]",1.436,0.349,0.804,2.121,0.003,0.004,16674.0,6202.0,1.0
"beta_dist[Bryant, Kris]",1.561,0.367,0.879,2.239,0.003,0.005,15187.0,5465.0,1.0
"beta_dist[Adams, Matt]",1.337,0.426,0.529,2.11,0.003,0.005,17713.0,5687.0,1.0
"beta_dist[Tapia, Raimel]",1.928,0.273,1.429,2.449,0.002,0.003,12060.0,6558.0,1.0
"beta_dist[Bostick, Christopher]",1.646,0.473,0.732,2.52,0.004,0.007,15788.0,5294.0,1.0
"beta_dist[Wade, Tyler]",1.488,0.414,0.73,2.305,0.003,0.005,14624.0,6223.0,1.0
"beta_dist[Fuentes, Rey]",1.893,0.403,1.131,2.647,0.003,0.005,15804.0,6244.0,1.0
"beta_dist[Pearce, Steve]",2.064,0.327,1.447,2.674,0.003,0.004,15861.0,6352.0,1.0
"beta_dist[Dickson, O'Koyea]",1.713,0.473,0.781,2.56,0.004,0.006,16446.0,5514.0,1.0
"beta_dist[Pérez, Hernán]",1.933,0.316,1.327,2.522,0.003,0.004,15766.0,6773.0,1.0
"beta_dist[Reynolds, Matt]",1.634,0.468,0.75,2.539,0.004,0.007,14902.0,5439.0,1.0
"beta_dist[Forsythe, Logan]",1.72,0.485,0.787,2.597,0.004,0.007,18470.0,5468.0,1.0
"beta_dist[Heredia, Guillermo]",2.246,0.222,1.846,2.679,0.002,0.002,11974.0,6653.0,1.0
"beta_dist[Holt, Brock]",1.895,0.374,1.17,2.578,0.003,0.005,14095.0,6265.0,1.0
"beta_dist[Reyes, José]",1.738,0.489,0.816,2.653,0.004,0.007,15292.0,5334.0,1.0
"beta_dist[Nava, Daniel]",1.611,0.374,0.885,2.299,0.003,0.005,16742.0,5642.0,1.0
"beta_dist[García, Leury]",1.703,0.25,1.223,2.153,0.002,0.003,13407.0,7093.0,1.0
"beta_dist[Gallo, Joey]",2.272,0.235,1.813,2.685,0.002,0.003,12692.0,6472.0,1.0
"beta_dist[Moss, Brandon]",1.645,0.458,0.767,2.468,0.004,0.006,15970.0,5854.0,1.0
"beta_dist[Martínez, José A.]",1.816,0.275,1.299,2.333,0.002,0.003,13570.0,7035.0,1.0
"beta_dist[Valaika, Pat]",1.623,0.449,0.805,2.489,0.003,0.006,17290.0,5697.0,1.0
"beta_dist[Frazier, Adam]",1.701,0.311,1.11,2.277,0.003,0.004,13500.0,6039.0,1.0
"beta_dist[Cespedes, Yoenis]",1.458,0.293,0.925,2.02,0.002,0.003,14821.0,6290.0,1.0
"beta_dist[Rodríguez, Sean]",1.581,0.39,0.854,2.325,0.003,0.005,16661.0,5878.0,1.0
"beta_dist[Florimón, Pedro]",1.659,0.454,0.826,2.527,0.003,0.005,17761.0,6214.0,1.0
"beta_dist[Gentry, Craig]",1.851,0.328,1.252,2.477,0.003,0.004,13353.0,6805.0,1.0
"beta_dist[Smith, Seth]",1.513,0.31,0.933,2.086,0.003,0.003,13930.0,6558.0,1.0
"beta_dist[Santana, Danny]",1.68,0.306,1.091,2.254,0.003,0.003,14103.0,6917.0,1.0
"beta_dist[Conforto, Michael]",1.667,0.184,1.311,2.013,0.002,0.002,11057.0,5891.0,1.0
"beta_dist[Amarista, Alexi]",1.869,0.437,1.078,2.725,0.003,0.006,16537.0,6159.0,1.0
"beta_dist[Tomlinson, Kelby]",1.882,0.456,1.023,2.728,0.003,0.006,17090.0,5846.0,1.0
"beta_dist[Taylor, Chris]",2.221,0.257,1.74,2.704,0.002,0.003,13108.0,6827.0,1.0
"beta_dist[Descalso, Daniel]",1.476,0.421,0.671,2.263,0.003,0.005,17207.0,5649.0,1.0
"beta_dist[Gennett, Scooter]",1.768,0.434,1.008,2.644,0.003,0.005,16961.0,5205.0,1.0
"beta_dist[Stevenson, Andrew]",1.686,0.375,0.978,2.395,0.003,0.005,17036.0,6159.0,1.0
"beta_dist[Brantley, Michael]",1.773,0.229,1.352,2.209,0.002,0.002,12669.0,6562.0,1.0
"beta_dist[Perkins, Cameron]",1.643,0.398,0.892,2.383,0.003,0.005,16215.0,5072.0,1.0
"beta_dist[Robinson, Shane]",1.154,0.392,0.401,1.867,0.003,0.005,15527.0,6311.0,1.0
"beta_dist[Contreras, Willson]",1.799,0.463,0.945,2.693,0.003,0.006,18049.0,5345.0,1.0
"beta_dist[Williams, Nick]",1.527,0.262,1.04,2.015,0.002,0.003,14160.0,6904.0,1.0
"beta_dist[Pinder, Chad]",2.014,0.281,1.472,2.527,0.002,0.003,13410.0,6917.0,1.0
"beta_dist[Beltrán, Carlos]",1.728,0.47,0.86,2.645,0.004,0.006,15681.0,5669.0,1.0
"beta_dist[Goodwin, Brian]",1.748,0.216,1.345,2.147,0.002,0.002,10027.0,6195.0,1.0
"beta_dist[Difo, Wilmer]",1.834,0.472,0.965,2.724,0.003,0.006,18523.0,6024.0,1.0
"beta_dist[Alcántara, Arismendy]",1.222,0.436,0.42,2.045,0.004,0.006,12820.0,5563.0,1.0
"beta_dist[Heisey, Chris]",1.643,0.425,0.891,2.49,0.003,0.006,17564.0,5260.0,1.0
"beta_dist[Cordero, Franchy]",1.966,0.326,1.381,2.605,0.003,0.004,12608.0,6336.0,1.0
"beta_dist[Thompson, Trayce]",1.715,0.337,1.091,2.363,0.003,0.004,16414.0,6947.0,1.0
"beta_dist[Raburn, Ryan]",1.89,0.442,1.107,2.758,0.003,0.006,16355.0,5134.0,1.0
"beta_dist[Peterson, Shane]",1.986,0.427,1.185,2.786,0.004,0.005,13857.0,6152.0,1.0
"beta_dist[Grossman, Robbie]",2.115,0.236,1.695,2.58,0.002,0.002,11234.0,6625.0,1.0
"beta_dist[Jaso, John]",1.536,0.348,0.888,2.195,0.003,0.004,15572.0,6608.0,1.0
"beta_dist[Córdoba, Allen]",1.984,0.368,1.324,2.701,0.003,0.004,15382.0,6323.0,1.0
"beta_dist[Merrifield, Whit]",1.79,0.266,1.276,2.273,0.002,0.003,13339.0,6610.0,1.0
"beta_dist[Soler, Jorge]",2.09,0.273,1.572,2.609,0.002,0.003,12878.0,6925.0,1.0
"beta_dist[Harrison, Josh]",1.675,0.441,0.893,2.546,0.004,0.006,15658.0,5600.0,1.0
"beta_dist[Young Jr., Eric]",2.152,0.331,1.512,2.755,0.003,0.003,12943.0,6213.0,1.0
"beta_dist[Rivera, T.J.]",1.682,0.472,0.802,2.568,0.004,0.007,16673.0,5442.0,1.0
"beta_dist[Osuna, José]",1.638,0.32,1.04,2.238,0.003,0.003,12860.0,6591.0,1.0
"beta_dist[den Dekker, Matthew]",1.849,0.444,1.0,2.697,0.004,0.006,14977.0,4798.0,1.0
"beta_dist[Jones, Ryder]",1.734,0.473,0.893,2.673,0.004,0.006,16653.0,5960.0,1.0
"beta_dist[Refsnyder, Rob]",2.144,0.418,1.375,2.922,0.003,0.005,15558.0,5887.0,1.0
"beta_dist[Smith Jr., Dwight]",2.057,0.283,1.524,2.582,0.003,0.003,12398.0,6922.0,1.0
"beta_dist[Robertson, Daniel]",1.729,0.419,0.964,2.522,0.003,0.005,16755.0,5715.0,1.0
"beta_dist[Franklin, Nick]",1.779,0.408,1.004,2.524,0.003,0.005,15914.0,6016.0,1.0
"beta_dist[Gutierrez, Franklin]",1.689,0.46,0.812,2.541,0.004,0.006,15501.0,5882.0,1.0
"beta_dist[Brinson, Lewis]",1.466,0.219,1.056,1.877,0.002,0.002,10324.0,6802.0,1.0
"beta_dist[Vogt, Stephen]",1.82,0.464,0.973,2.711,0.004,0.006,16060.0,6089.0,1.0
"beta_dist[Belt, Brandon]",1.646,0.411,0.922,2.448,0.004,0.005,13344.0,5853.0,1.0
"beta_dist[González, Erik]",1.839,0.462,1.001,2.728,0.004,0.006,16573.0,6270.0,1.0
"beta_dist[Brugman, Jaycob]",1.335,0.357,0.634,1.989,0.003,0.004,13478.0,6193.0,1.0
"beta_dist[Kelly, Ty]",1.81,0.453,0.948,2.651,0.004,0.006,14027.0,5846.0,1.0
"beta_dist[Gyorko, Jedd]",1.729,0.47,0.862,2.617,0.004,0.006,16657.0,5229.0,1.0
"beta_dist[Hazelbaker, Jeremy]",1.467,0.426,0.658,2.272,0.003,0.005,18328.0,5856.0,1.0
"beta_dist[Rasmus, Colby]",2.225,0.356,1.544,2.885,0.003,0.004,13034.0,6668.0,1.0
"beta_dist[Camargo, Johan]",1.641,0.442,0.842,2.483,0.003,0.005,17088.0,5721.0,1.0
"beta_dist[Calixte, Orlando]",1.776,0.444,0.96,2.603,0.004,0.006,14956.0,5449.0,1.0
"beta_dist[Barney, Darwin]",1.67,0.475,0.789,2.566,0.003,0.006,20792.0,5594.0,1.0
"beta_dist[Coghlan, Chris]",1.63,0.469,0.697,2.47,0.004,0.007,17296.0,5631.0,1.0
"beta_dist[Powell, Boog]",1.227,0.368,0.538,1.919,0.003,0.004,14938.0,6263.0,1.0
"beta_dist[Martinez, Michael]",1.699,0.47,0.775,2.555,0.004,0.006,17410.0,5508.0,1.0
"beta_dist[Eibner, Brett]",1.746,0.448,0.891,2.571,0.003,0.005,18022.0,6495.0,1.0
"beta_dist[Tomás, Yasmany]",1.566,0.403,0.806,2.314,0.003,0.005,16041.0,5810.0,1.0
"beta_dist[Núñez, Eduardo]",1.736,0.396,0.991,2.484,0.003,0.004,15676.0,6009.0,1.0
"beta_dist[Owings, Chris]",1.461,0.321,0.838,2.043,0.003,0.004,13038.0,6056.0,1.0
"beta_dist[Marte, Jefry]",1.795,0.47,0.929,2.688,0.004,0.007,15961.0,5363.0,1.0
"beta_dist[Ortiz, Danny]",1.653,0.457,0.797,2.497,0.003,0.005,17221.0,5568.0,1.0
"beta_dist[Bonifacio, Jorge]",2.092,0.252,1.609,2.565,0.002,0.003,14229.0,6442.0,1.0
"beta_dist[Escobar, Eduardo]",1.92,0.463,1.03,2.77,0.004,0.006,15950.0,5756.0,1.0
"beta_dist[Ceciliani, Darrell]",1.723,0.477,0.821,2.643,0.004,0.006,16343.0,5691.0,1.0
"beta_dist[Morse, Michael]",1.703,0.479,0.826,2.633,0.004,0.007,16622.0,4949.0,1.0
"beta_dist[Ruggiano, Justin]",1.694,0.408,0.944,2.464,0.003,0.005,17899.0,5680.0,1.0
"beta_dist[Alford, Anthony]",1.988,0.385,1.26,2.723,0.003,0.005,14742.0,5498.0,1.0
"beta_dist[Sogard, Eric]",1.64,0.472,0.734,2.503,0.004,0.007,15744.0,5618.0,1.0
"beta_dist[Marisnick, Jake]",1.506,0.254,1.053,2.003,0.002,0.003,12111.0,6543.0,1.0
"beta_dist[Van Slyke, Scott]",1.619,0.452,0.796,2.507,0.004,0.006,16532.0,5631.0,1.0
"beta_dist[Díaz, Yandy]",1.72,0.484,0.786,2.612,0.004,0.007,15911.0,5246.0,1.0
"beta_dist[Toles, Andrew]",1.89,0.411,1.091,2.632,0.003,0.005,17274.0,6436.0,1.0
"beta_dist[Polanco, Gregory]",1.947,0.244,1.5,2.423,0.002,0.003,11458.0,6587.0,1.0
"beta_dist[Stassi, Brock]",1.731,0.481,0.813,2.612,0.004,0.006,16125.0,5603.0,1.0
"beta_dist[Díaz, Aledmys]",1.782,0.463,0.931,2.655,0.004,0.007,15245.0,5125.0,1.0
"beta_dist[Decker, Jaff]",1.75,0.43,0.905,2.511,0.003,0.005,17541.0,5825.0,1.0
"beta_dist[Flaherty, Ryan]",1.759,0.469,0.881,2.642,0.003,0.006,18400.0,5456.0,1.0
"beta_dist[Profar, Jurickson]",1.811,0.377,1.104,2.513,0.003,0.004,14899.0,6608.0,1.0
"beta_dist[Eaton, Adam]",1.907,0.212,1.504,2.304,0.002,0.002,12239.0,6536.0,1.0
"beta_dist[Marrero, Chris]",1.554,0.442,0.733,2.389,0.003,0.006,16382.0,5132.0,1.0
"beta_dist[May, Jacob]",1.644,0.414,0.866,2.419,0.003,0.005,16820.0,5788.0,1.0
"beta_dist[Dyson, Jarrod]",1.258,0.237,0.82,1.7,0.002,0.002,12196.0,6618.0,1.0
"beta_dist[Bonifácio, Emilio]",1.77,0.444,0.961,2.608,0.004,0.006,15508.0,5999.0,1.0
"beta_dist[Hill, Aaron]",1.79,0.469,0.942,2.705,0.004,0.006,16075.0,5563.0,1.0
"beta_dist[Cardullo, Stephen]",1.704,0.466,0.816,2.545,0.003,0.007,18698.0,5456.0,1.0
"beta_dist[d'Arnaud, Chase]",1.726,0.482,0.874,2.686,0.003,0.007,20396.0,5077.0,1.0
"beta_dist[Nieuwenhuis, Kirk]",1.625,0.479,0.738,2.517,0.004,0.007,15656.0,5222.0,1.0
"beta_dist[Rosales, Adam]",1.684,0.477,0.769,2.551,0.004,0.006,13818.0,4839.0,1.0
"beta_dist[Soto, Juan]",1.913,0.21,1.527,2.317,0.002,0.002,12698.0,6543.0,1.0
"beta_dist[Dahl, David]",1.844,0.251,1.377,2.311,0.002,0.003,11531.0,6888.0,1.0
"beta_dist[McKinney, Billy]",1.549,0.324,0.957,2.172,0.003,0.004,15795.0,6574.0,1.0
"beta_dist[O'Neill, Tyler]",2.022,0.32,1.405,2.609,0.003,0.003,14699.0,6764.0,1.0
"beta_dist[Reyes, Pablo]",1.352,0.329,0.731,1.958,0.003,0.004,14016.0,6133.0,1.0
"beta_dist[Schebler, Scott]",1.837,0.249,1.374,2.305,0.002,0.003,12401.0,6883.0,1.0
"beta_dist[Martini, Nick]",1.99,0.347,1.356,2.662,0.003,0.004,13852.0,6370.0,1.0
"beta_dist[Galloway, Isaac]",1.754,0.396,1.024,2.519,0.003,0.005,14183.0,6404.0,1.0
"beta_dist[Martinez, J.D.]",1.736,0.266,1.247,2.241,0.002,0.003,13349.0,6640.0,1.0
"beta_dist[Stewart, DJ]",1.494,0.318,0.896,2.1,0.003,0.003,13326.0,6601.0,1.0
"beta_dist[Tucker, Kyle]",1.86,0.325,1.245,2.461,0.003,0.004,14173.0,6726.0,1.0
"beta_dist[Cozens, Dylan]",1.764,0.423,0.949,2.527,0.003,0.006,17633.0,6049.0,1.0
"beta_dist[Acuña Jr., Ronald]",1.834,0.221,1.422,2.245,0.002,0.002,12285.0,6596.0,1.0
"beta_dist[Herrera, Odúbel]",1.847,0.225,1.429,2.262,0.002,0.002,12188.0,6097.0,1.0
"beta_dist[Renfroe, Hunter]",1.784,0.211,1.396,2.188,0.002,0.002,11817.0,6481.0,1.0
"beta_dist[McCutchen, Andrew]",1.752,0.204,1.374,2.136,0.002,0.002,11628.0,6233.0,1.0
"beta_dist[Yelich, Christian]",2.221,0.2,1.862,2.61,0.002,0.002,11803.0,6480.0,1.0
"beta_dist[Holliday, Matt]",1.741,0.434,0.959,2.584,0.003,0.005,15373.0,6212.0,1.0
"beta_dist[Smith, Dominic]",1.804,0.351,1.119,2.439,0.003,0.004,14779.0,6192.0,1.0
"beta_dist[Dean, Austin]",1.75,0.313,1.158,2.33,0.003,0.004,15028.0,6251.0,1.0
"beta_dist[Tocci, Carlos]",2.177,0.35,1.516,2.827,0.003,0.004,13085.0,6939.0,1.0
"beta_dist[Fowler, Dustin]",1.465,0.356,0.793,2.111,0.003,0.004,15396.0,6164.0,1.0
"beta_dist[Shaw, Chris]",1.452,0.456,0.572,2.277,0.004,0.006,16152.0,5789.0,1.0
"beta_dist[Span, Denard]",1.788,0.237,1.324,2.22,0.002,0.002,11525.0,6946.0,1.0
"beta_dist[Swihart, Blake]",1.506,0.4,0.722,2.236,0.003,0.005,14927.0,6103.0,1.0
"beta_dist[Field, Johnny]",2.27,0.358,1.618,2.965,0.003,0.004,14781.0,6642.0,1.0
"beta_dist[Palka, Daniel]",-0.718,0.192,-1.077,-0.352,0.002,0.002,11473.0,6131.0,1.0
"beta_dist[Davis, Jonathan]",1.718,0.343,1.052,2.33,0.003,0.004,14002.0,6341.0,1.0
"beta_dist[Choo, Shin-Soo]",1.988,0.234,1.546,2.421,0.002,0.002,11978.0,6675.0,1.0
"beta_dist[Herrera, Dilson]",1.855,0.455,1.002,2.715,0.004,0.006,15013.0,5826.0,1.0
"beta_dist[Reyes, Victor]",1.686,0.258,1.182,2.146,0.002,0.003,11612.0,6772.0,1.0
"beta_dist[Stanton, Giancarlo]",1.815,0.242,1.377,2.284,0.002,0.002,12665.0,6167.0,1.0
"beta_dist[Stewart, Christin]",1.769,0.298,1.225,2.346,0.002,0.003,14972.0,6371.0,1.0
"beta_dist[Travis, Sam]",1.729,0.402,0.939,2.46,0.003,0.006,15225.0,6074.0,1.0
"beta_dist[Jones, Adam]",1.661,0.21,1.281,2.066,0.002,0.002,12974.0,6882.0,1.0
"beta_dist[Meadows, Austin]",1.919,0.284,1.397,2.465,0.002,0.003,13497.0,6361.0,1.0
"beta_dist[Hermosillo, Michael]",2.041,0.377,1.372,2.779,0.003,0.004,14444.0,6101.0,1.0
"beta_dist[Brito, Sócrates]",1.902,0.372,1.203,2.61,0.003,0.005,14963.0,5901.0,1.0
"beta_dist[García, Adolis]",1.685,0.47,0.804,2.58,0.004,0.007,16629.0,5159.0,1.0
"beta_dist[Robles, Victor]",1.418,0.241,0.992,1.9,0.002,0.003,12558.0,6370.0,1.0
"beta_dist[LaMarre, Ryan]",1.326,0.313,0.727,1.912,0.003,0.003,14179.0,7028.0,1.0
"beta_dist[Williams, Mason]",1.878,0.38,1.204,2.635,0.003,0.004,14793.0,6678.0,1.0
"beta_dist[Andreoli, John]",1.856,0.41,1.085,2.629,0.003,0.005,17893.0,6024.0,1.0
"beta_dist[Bauers, Jake]",1.24,0.293,0.71,1.809,0.002,0.004,14171.0,5904.0,1.0
"beta_dist[Bote, David]",1.685,0.465,0.796,2.551,0.003,0.006,18303.0,5464.0,1.0
"beta_dist[Davis, J.D.]",1.802,0.335,1.193,2.459,0.003,0.004,13443.0,6622.0,1.0
"beta_dist[Pence, Hunter]",1.09,0.202,0.734,1.489,0.002,0.002,13207.0,6270.0,1.0
"beta_dist[Reinheimer, Jack]",1.713,0.469,0.866,2.591,0.004,0.006,16311.0,5682.0,1.0
"beta_dist[Ortega, Rafael]",2.233,0.371,1.561,2.948,0.003,0.005,15214.0,5723.0,1.0
"beta_dist[Lowe, Brandon]",1.85,0.402,1.077,2.598,0.003,0.005,17160.0,6107.0,1.0
"beta_dist[Cowart, Kaleb]",1.671,0.475,0.775,2.548,0.004,0.006,15871.0,5460.0,1.0
"beta_dist[O'Hearn, Ryan]",1.704,0.474,0.788,2.583,0.003,0.006,19302.0,5442.0,1.0
"beta_dist[Bautista, José]",1.665,0.247,1.189,2.111,0.002,0.003,11876.0,6845.0,1.0
"beta_dist[Quinn, Roman]",1.602,0.302,1.027,2.161,0.003,0.003,13660.0,5937.0,1.0
"beta_dist[Muñoz, Yairo]",1.31,0.402,0.511,2.039,0.003,0.005,15500.0,5965.0,1.0
"beta_dist[Goodrum, Niko]",2.04,0.357,1.391,2.732,0.003,0.004,16309.0,5960.0,1.0
"beta_dist[Myers, Wil]",2.226,0.276,1.717,2.753,0.002,0.003,12692.0,6422.0,1.0
"beta_dist[Tucker, Preston]",1.706,0.418,0.93,2.509,0.003,0.005,18899.0,5254.0,1.0
"beta_dist[Gerber, Mike]",1.654,0.427,0.854,2.43,0.004,0.006,14486.0,6018.0,1.0
"beta_dist[Cave, Jake]",1.316,0.261,0.826,1.8,0.002,0.003,12724.0,6664.0,1.0
"beta_dist[Dixon, Brandon]",1.664,0.408,0.886,2.419,0.003,0.005,15023.0,5957.0,1.0
"beta_dist[Culberson, Charlie]",2.024,0.392,1.311,2.776,0.003,0.005,17041.0,6264.0,1.0
"beta_dist[Sweeney, Darnell]",1.73,0.47,0.846,2.607,0.004,0.006,14245.0,5639.0,1.0
"beta_dist[Wendle, Joey]",1.859,0.434,1.055,2.659,0.004,0.006,14391.0,5853.0,1.0
"beta_dist[Rivera, Yadiel]",1.946,0.447,1.082,2.763,0.004,0.006,15529.0,4852.0,1.0
"beta_dist[Cuevas, Noel]",1.633,0.391,0.908,2.389,0.003,0.005,14154.0,6240.0,1.0
"beta_dist[Jones, JaCoby]",1.276,0.222,0.862,1.699,0.002,0.002,11149.0,6595.0,1.0
"beta_dist[Cooper, Garrett]",1.767,0.394,1.067,2.545,0.003,0.005,13780.0,5875.0,1.0
"beta_dist[Shuck, JB]",2.119,0.344,1.449,2.748,0.003,0.004,14097.0,7028.0,1.0
"beta_dist[Walker, Christian]",1.726,0.481,0.843,2.649,0.004,0.007,15699.0,4648.0,1.0
"beta_dist[Tilson, Charlie]",1.75,0.321,1.153,2.363,0.003,0.003,13589.0,6607.0,1.0
"beta_dist[Astudillo, Willians]",1.897,0.458,1.067,2.781,0.004,0.006,16335.0,5888.0,1.0
"beta_dist[Valentín, Jesmuel]",1.784,0.472,0.913,2.698,0.004,0.006,15636.0,5238.0,1.0
"beta_dist[Martin, Russell]",1.544,0.453,0.721,2.416,0.004,0.006,16364.0,5409.0,1.0
"beta_dist[Markakis, Nick]",1.756,0.185,1.404,2.099,0.002,0.002,11519.0,6353.0,1.0
"beta_dist[Evans, Phillip]",1.717,0.466,0.839,2.584,0.004,0.006,17692.0,5650.0,1.0
"beta_dist[Muncy, Max]",1.736,0.468,0.841,2.571,0.004,0.007,16169.0,5330.0,1.0
"beta_dist[Pompey, Dalton]",1.686,0.47,0.791,2.559,0.004,0.006,17501.0,5606.0,1.0
"beta_dist[Herrera, Rosell]",2.032,0.337,1.396,2.657,0.003,0.004,14895.0,6846.0,1.0
"beta_dist[Bautista, Rafael]",1.824,0.447,0.993,2.685,0.004,0.006,16010.0,5720.0,1.0
"beta_dist[Sierra, Moisés]",1.748,0.461,0.869,2.561,0.004,0.006,14981.0,5826.0,1.0
"beta_dist[Gosselin, Phil]",1.999,0.437,1.196,2.827,0.003,0.005,15652.0,5769.0,1.0
"beta_dist[Orlando, Paulo]",1.875,0.381,1.11,2.537,0.003,0.004,15052.0,6565.0,1.0
"beta_dist[Kingery, Scott]",1.429,0.34,0.779,2.059,0.003,0.004,13419.0,6250.0,1.0
"beta_dist[Naquin, Tyler]",1.965,0.251,1.496,2.436,0.002,0.002,12129.0,7101.0,1.0
"beta_dist[Almora Jr., Albert]",1.406,0.218,1.007,1.819,0.002,0.002,11855.0,6341.0,1.0
"beta_dist[Lee, Braxton]",1.569,0.472,0.691,2.452,0.003,0.006,18777.0,5806.0,1.0
"beta_dist[Alvarez, Yordan]",1.558,0.449,0.687,2.354,0.003,0.006,16728.0,6139.0,1.0
"beta_dist[Wade Jr., LaMonte]",1.457,0.414,0.665,2.217,0.003,0.006,18296.0,5270.0,1.0
"beta_dist[McBroom, Ryan]",1.602,0.441,0.779,2.425,0.003,0.006,16996.0,5578.0,1.0
"beta_dist[Rojas, Josh]",1.625,0.388,0.87,2.342,0.003,0.005,16182.0,6205.0,1.0
"beta_dist[Ward, Taylor]",1.879,0.382,1.191,2.622,0.003,0.005,15951.0,6065.0,1.0
