,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"alpha[Marmolejos, José]",-2.383,0.376,-3.105,-1.702,0.003,0.005,15652.0,5742.0,1.0
"alpha[Riddle, JT]",-2.231,0.326,-2.841,-1.628,0.003,0.004,15068.0,6161.0,1.0
"alpha[Lin, Tzu-Wei]",-2.387,0.443,-3.255,-1.586,0.004,0.005,15381.0,6192.0,1.0
"alpha[Smith, Pavin]",-2.405,0.261,-2.933,-1.957,0.002,0.003,14812.0,6682.0,1.0
"alpha[Mountcastle, Ryan]",-2.642,0.356,-3.384,-2.045,0.003,0.004,16278.0,5850.0,1.0
"alpha[Oliva, Jared]",-2.401,0.393,-3.141,-1.676,0.003,0.005,12972.0,6166.0,1.0
"alpha[Heath, Nick]",-1.367,0.395,-2.091,-0.621,0.003,0.005,14795.0,5733.0,1.0
"alpha[Taylor, Michael A.]",-1.422,0.154,-1.715,-1.143,0.001,0.002,11060.0,6791.0,1.0
"alpha[Moniak, Mickey]",-1.915,0.308,-2.496,-1.332,0.002,0.003,16345.0,6481.0,1.0
"alpha[Fraley, Jake]",-2.17,0.238,-2.634,-1.727,0.002,0.003,14845.0,6844.0,1.0
"alpha[Robertson, Daniel]",-2.187,0.51,-3.099,-1.18,0.004,0.007,18917.0,5520.0,1.0
"alpha[Ruf, Darin]",-2.376,0.306,-2.962,-1.815,0.002,0.003,14993.0,6322.0,1.0
"alpha[Olivares, Edward]",-2.271,0.277,-2.792,-1.762,0.002,0.003,12938.0,6482.0,1.0
"alpha[Fuentes, Joshua]",-2.165,0.532,-3.165,-1.16,0.004,0.008,18441.0,5513.0,1.0
"alpha[Frazier, Adam]",-2.309,0.33,-2.949,-1.707,0.003,0.004,14853.0,6209.0,1.0
"alpha[Tsutsugo, Yoshi]",-2.519,0.366,-3.185,-1.817,0.003,0.004,15123.0,5870.0,1.0
"alpha[Brinson, Lewis]",-2.398,0.231,-2.825,-1.958,0.002,0.002,12382.0,6389.0,1.0
"alpha[Andujar, Miguel]",-2.421,0.321,-3.054,-1.838,0.003,0.004,15200.0,5971.0,1.0
"alpha[Demeritte, Travis]",-2.296,0.271,-2.833,-1.808,0.002,0.003,15131.0,6914.0,1.0
"alpha[Ravelo, Rangel]",-2.56,0.467,-3.463,-1.709,0.004,0.006,16043.0,5498.0,1.0
"alpha[Taylor, Tyrone]",-1.856,0.218,-2.269,-1.464,0.002,0.002,12896.0,6037.0,1.0
"alpha[Basabe, Luis Alexander]",-2.136,0.455,-2.992,-1.293,0.003,0.006,18386.0,6252.0,1.0
"alpha[Thaiss, Matt]",-2.26,0.502,-3.206,-1.307,0.004,0.007,18022.0,5042.0,1.0
"alpha[Varsho, Daulton]",-2.033,0.216,-2.433,-1.628,0.002,0.002,14206.0,6725.0,1.0
"alpha[Souza Jr., Steven]",-2.303,0.417,-3.074,-1.53,0.003,0.005,14241.0,6204.0,1.0
"alpha[Walker, Neil]",-2.28,0.505,-3.219,-1.332,0.004,0.007,16959.0,5672.0,1.0
"alpha[Strange-Gordon, Dee]",-2.187,0.428,-2.971,-1.379,0.003,0.006,17177.0,5523.0,1.0
"alpha[Barreto, Franklin]",-2.178,0.5,-3.079,-1.214,0.004,0.006,17748.0,5623.0,1.0
"alpha[Rooker, Brent]",-2.777,0.323,-3.378,-2.174,0.003,0.004,14510.0,5946.0,1.0
"alpha[Haggerty, Sam]",-1.418,0.264,-1.928,-0.943,0.002,0.003,15106.0,6618.0,1.0
"alpha[Harrison, Josh]",-2.668,0.379,-3.37,-1.94,0.003,0.005,15548.0,6497.0,1.0
"alpha[Dozier, Hunter]",-2.901,0.263,-3.378,-2.396,0.002,0.003,15002.0,6579.0,1.0
"alpha[Payton, Mark]",-2.385,0.434,-3.198,-1.56,0.003,0.005,16573.0,6437.0,1.0
"alpha[Mathias, Mark]",-2.19,0.437,-3.003,-1.37,0.003,0.006,16166.0,5284.0,1.0
"alpha[Pillar, Kevin]",-1.573,0.166,-1.879,-1.256,0.001,0.002,13409.0,7150.0,1.0
"alpha[Pache, Cristian]",-1.275,0.223,-1.709,-0.874,0.002,0.002,12878.0,6703.0,1.0
"alpha[Valaika, Pat]",-2.161,0.499,-3.05,-1.186,0.004,0.007,16533.0,5715.0,1.0
"alpha[Zimmer, Bradley]",-1.318,0.218,-1.73,-0.921,0.002,0.002,13972.0,7068.0,1.0
"alpha[González, Luis]",-2.376,0.283,-2.917,-1.855,0.002,0.003,14093.0,6408.0,1.0
"alpha[Mateo, Jorge]",-2.044,0.399,-2.812,-1.321,0.003,0.005,17320.0,5252.0,1.0
"alpha[Velazquez, Andrew]",-2.15,0.471,-3.041,-1.271,0.003,0.006,18792.0,5676.0,1.0
"alpha[Refsnyder, Rob]",-2.167,0.271,-2.68,-1.664,0.002,0.003,13350.0,6519.0,1.0
"alpha[Mullins, Cedric]",-1.243,0.144,-1.517,-0.976,0.001,0.002,13597.0,6857.0,1.0
"alpha[Almonte, Abraham]",-2.29,0.315,-2.86,-1.69,0.003,0.004,14127.0,6502.0,1.0
"alpha[Mejia, Erick]",-2.02,0.424,-2.81,-1.222,0.003,0.006,16286.0,5407.0,1.0
"alpha[Johnson, Daniel]",-2.221,0.36,-2.893,-1.544,0.003,0.004,15390.0,6426.0,1.0
"alpha[Evans, Phillip]",-2.026,0.37,-2.731,-1.346,0.003,0.004,17196.0,6218.0,1.0
"alpha[Marte, Starling]",-1.752,0.158,-2.029,-1.441,0.001,0.002,12362.0,6197.0,1.0
"alpha[Cordero, Franchy]",-2.139,0.286,-2.688,-1.608,0.002,0.003,15808.0,6505.0,1.0
"alpha[García, Adolis]",-1.855,0.185,-2.206,-1.519,0.002,0.002,12801.0,6521.0,1.0
"alpha[Reyes, Franmil]",-2.523,0.292,-3.069,-1.975,0.003,0.003,13524.0,6811.0,1.0
"alpha[McCarthy, Joe]",-2.474,0.48,-3.374,-1.591,0.004,0.007,17703.0,5439.0,1.0
"alpha[Bonifácio, Emilio]",-2.162,0.498,-3.118,-1.219,0.004,0.007,18401.0,5566.0,1.0
"alpha[Hoerner, Nico]",-2.172,0.467,-3.082,-1.328,0.003,0.006,18441.0,5750.0,1.0
"alpha[Marisnick, Jake]",-1.551,0.214,-1.945,-1.152,0.002,0.002,12321.0,6414.0,1.0
"alpha[Schrock, Max]",-2.316,0.399,-3.087,-1.591,0.003,0.005,18723.0,5544.0,1.0
"alpha[Ramos, Henry]",-2.26,0.425,-3.062,-1.463,0.003,0.005,15652.0,6115.0,1.0
"alpha[Haase, Eric]",-1.902,0.384,-2.601,-1.164,0.003,0.004,14640.0,6745.0,1.0
"alpha[Miller, Brian]",-2.108,0.516,-3.087,-1.139,0.004,0.007,17397.0,5514.0,1.0
"alpha[Gordon, Nick]",-2.031,0.249,-2.493,-1.56,0.002,0.003,14270.0,6622.0,1.0
"alpha[Isbel, Kyle]",-1.769,0.234,-2.22,-1.34,0.002,0.002,14384.0,6507.0,1.0
"alpha[Deichmann, Greg]",-2.277,0.473,-3.186,-1.387,0.004,0.006,16185.0,6160.0,1.0
"alpha[Nevin, Tyler]",-2.588,0.434,-3.375,-1.741,0.003,0.005,16889.0,5879.0,1.0
"alpha[Bell, Josh]",-2.448,0.468,-3.282,-1.527,0.003,0.006,18536.0,5912.0,1.0
"alpha[McKenna, Ryan]",-1.296,0.227,-1.707,-0.865,0.002,0.002,13835.0,6730.0,1.0
"alpha[Peters, DJ]",-2.019,0.29,-2.551,-1.465,0.002,0.004,15360.0,6645.0,1.0
"alpha[Castro, Willi]",-2.178,0.276,-2.698,-1.653,0.002,0.003,13079.0,6101.0,1.0
"alpha[Lagares, Juan]",-1.915,0.213,-2.326,-1.529,0.002,0.003,12386.0,6181.0,1.0
"alpha[Hernandez, Yadiel]",-2.395,0.258,-2.896,-1.919,0.002,0.003,14091.0,5793.0,1.0
"alpha[Friedl, TJ]",-1.892,0.275,-2.425,-1.4,0.002,0.003,13665.0,6228.0,1.0
"alpha[Herrera, Odúbel]",-1.555,0.188,-1.897,-1.199,0.002,0.002,13018.0,6688.0,1.0
"alpha[Stephenson, Tyler]",-2.402,0.514,-3.365,-1.46,0.004,0.007,17950.0,6082.0,1.0
"alpha[Rojas, Jose]",-2.085,0.35,-2.731,-1.424,0.003,0.004,17064.0,6421.0,1.0
"alpha[McCormick, Chas]",-1.419,0.195,-1.773,-1.03,0.002,0.002,13778.0,6507.0,1.0
"alpha[Nootbaar, Lars]",-2.614,0.262,-3.09,-2.108,0.002,0.003,17284.0,6685.0,1.0
"alpha[Wisdom, Patrick]",-2.685,0.374,-3.376,-1.976,0.003,0.004,14049.0,6231.0,1.0
"alpha[Hamilton, Billy]",-1.225,0.214,-1.629,-0.829,0.002,0.002,12428.0,6143.0,1.0
"alpha[DeShields, Delino]",-1.662,0.213,-2.048,-1.251,0.002,0.002,12061.0,6820.0,1.0
"alpha[Baddoo, Akil]",-1.87,0.203,-2.235,-1.47,0.002,0.002,13287.0,6917.0,1.0
"alpha[Wong, Kean]",-2.218,0.432,-3.079,-1.438,0.003,0.006,17835.0,5777.0,1.0
"alpha[Meyers, Jake]",-1.55,0.255,-2.011,-1.06,0.002,0.003,12983.0,7167.0,1.0
"alpha[Lux, Gavin]",-2.263,0.328,-2.896,-1.677,0.003,0.004,15667.0,6736.0,1.0
"alpha[Vilade, Ryan]",-2.355,0.506,-3.289,-1.408,0.004,0.007,17568.0,5932.0,1.0
"alpha[Cameron, Daz]",-2.078,0.287,-2.602,-1.535,0.003,0.003,10802.0,5687.0,1.0
"alpha[Bolt, Skye]",-1.945,0.298,-2.507,-1.386,0.003,0.003,13890.0,6385.0,1.0
"alpha[Siri, Jose]",-1.187,0.235,-1.638,-0.756,0.002,0.003,13320.0,6698.0,1.0
"alpha[Vierling, Matt]",-2.118,0.247,-2.558,-1.638,0.002,0.003,13034.0,6268.0,1.0
"alpha[Rivas III, Alfonso]",-2.338,0.441,-3.186,-1.523,0.003,0.005,17811.0,5878.0,1.0
"alpha[De La Cruz, Bryan]",-1.963,0.236,-2.405,-1.53,0.002,0.002,14113.0,6634.0,1.0
"alpha[Gonzalez, Romy]",-2.128,0.509,-3.092,-1.182,0.004,0.007,16217.0,5185.0,1.0
"alpha[Sheets, Gavin]",-2.822,0.304,-3.4,-2.25,0.003,0.004,14462.0,6342.0,1.0
"alpha[Adell, Jo]",-2.511,0.249,-2.978,-2.044,0.002,0.003,12872.0,6514.0,1.0
"alpha[Lowe, Josh]",-2.432,0.33,-3.038,-1.808,0.003,0.004,14066.0,6578.0,1.0
"alpha[Vaughn, Andrew]",-2.82,0.249,-3.281,-2.345,0.002,0.003,15103.0,6322.0,1.0
"alpha[Ruiz, Rio]",-2.172,0.517,-3.161,-1.214,0.004,0.007,18821.0,5941.0,1.0
"alpha[Alfaro, Jorge]",-2.472,0.43,-3.303,-1.668,0.003,0.006,16430.0,5530.0,1.0
"alpha[Fairchild, Stuart]",-1.427,0.342,-2.053,-0.747,0.003,0.004,15546.0,6486.0,1.0
"alpha[Arcia, Orlando]",-1.996,0.394,-2.74,-1.266,0.003,0.005,17237.0,5672.0,1.0
"alpha[Thomas, Lane]",-1.991,0.199,-2.366,-1.62,0.002,0.002,13319.0,6992.0,1.0
"alpha[Smith, Kevin]",-2.272,0.508,-3.193,-1.297,0.004,0.006,15402.0,5757.0,1.0
"alpha[Lamb, Jake]",-2.673,0.384,-3.379,-1.938,0.003,0.005,16250.0,6273.0,1.0
"alpha[Jones, Taylor]",-2.897,0.442,-3.737,-2.085,0.004,0.005,15267.0,5872.0,1.0
"alpha[Ibáñez, Andy]",-2.148,0.521,-3.139,-1.169,0.004,0.007,17823.0,5262.0,1.0
"alpha[Larnach, Trevor]",-2.602,0.264,-3.085,-2.108,0.002,0.003,13623.0,6702.0,1.0
"alpha[Park, Hoy]",-2.571,0.44,-3.361,-1.712,0.003,0.005,16477.0,6269.0,1.0
"alpha[Robson, Jacob]",-2.17,0.506,-3.121,-1.22,0.004,0.006,18819.0,5742.0,1.0
"alpha[McKinstry, Zach]",-1.961,0.345,-2.613,-1.313,0.003,0.004,14449.0,6109.0,1.0
"alpha[Williams, Luke]",-1.907,0.383,-2.67,-1.231,0.003,0.004,15302.0,6651.0,1.0
"alpha[Duran, Jarren]",-2.221,0.266,-2.728,-1.732,0.002,0.003,15338.0,6696.0,1.0
"alpha[Fargas, Johneshwy]",-1.898,0.422,-2.717,-1.131,0.003,0.006,15696.0,5655.0,1.0
"alpha[Bradley Jr., Jackie]",-1.894,0.159,-2.192,-1.597,0.001,0.002,12785.0,5944.0,1.0
"alpha[Raley, Luke]",-2.295,0.358,-2.974,-1.634,0.003,0.005,17267.0,5198.0,1.0
"alpha[LaMarre, Ryan]",-2.005,0.409,-2.745,-1.218,0.003,0.005,15007.0,6631.0,1.0
"alpha[Thomas, Dillon]",-2.131,0.437,-2.951,-1.294,0.004,0.005,15036.0,6105.0,1.0
"alpha[Reks, Zach]",-2.491,0.401,-3.235,-1.726,0.003,0.005,15615.0,5656.0,1.0
"alpha[Sánchez, Jesús]",-1.997,0.238,-2.433,-1.538,0.002,0.003,15136.0,6155.0,1.0
"alpha[Wilson, Jacob]",-2.143,0.524,-3.162,-1.183,0.004,0.008,17764.0,5091.0,1.0
"alpha[Clement, Ernie]",-2.353,0.416,-3.142,-1.577,0.003,0.005,16051.0,5489.0,1.0
"alpha[Jankowski, Travis]",-1.677,0.298,-2.209,-1.089,0.002,0.004,15021.0,6589.0,1.0
"alpha[Vosler, Jason]",-2.484,0.493,-3.435,-1.557,0.004,0.007,16795.0,5620.0,1.0
"alpha[Kirilloff, Alex]",-2.802,0.337,-3.411,-2.158,0.003,0.004,14655.0,6357.0,1.0
"alpha[Davis, Jaylin]",-2.149,0.344,-2.783,-1.504,0.003,0.004,15654.0,6241.0,1.0
"alpha[Tom, Ka'ai]",-2.343,0.373,-3.039,-1.646,0.003,0.004,15121.0,6604.0,1.0
"alpha[O'Hearn, Ryan]",-2.518,0.357,-3.197,-1.854,0.003,0.004,12447.0,6268.0,1.0
"alpha[Walton, Donovan]",-1.98,0.49,-2.889,-1.06,0.003,0.007,19799.0,5471.0,1.0
"alpha[Trammell, Taylor]",-2.065,0.275,-2.583,-1.549,0.002,0.003,14461.0,6788.0,1.0
"alpha[Blankenhorn, Travis]",-2.133,0.506,-3.095,-1.168,0.004,0.007,18172.0,5396.0,1.0
"alpha[Marcano, Tucupita]",-2.415,0.364,-3.104,-1.739,0.003,0.004,15694.0,6599.0,1.0
"alpha[Hiura, Keston]",-2.326,0.457,-3.182,-1.466,0.003,0.006,19205.0,5691.0,1.0
"alpha[Kelenic, Jarred]",-1.847,0.208,-2.231,-1.46,0.002,0.002,13250.0,6971.0,1.0
"alpha[Quinn, Roman]",-1.764,0.246,-2.221,-1.312,0.002,0.003,13889.0,6233.0,1.0
"alpha[Williams, Justin]",-2.679,0.355,-3.331,-1.989,0.003,0.004,15229.0,6644.0,1.0
"alpha[Barrera, Luis]",-1.443,0.371,-2.159,-0.769,0.003,0.004,17622.0,6529.0,1.0
"alpha[Hager, Jake]",-2.347,0.489,-3.228,-1.426,0.004,0.007,16571.0,5834.0,1.0
"alpha[Duffy, Matt]",-2.432,0.481,-3.303,-1.507,0.003,0.007,19671.0,5178.0,1.0
"alpha[Neuse, Sheldon]",-2.316,0.493,-3.215,-1.386,0.004,0.006,17094.0,6034.0,1.0
"alpha[Mathisen, Wyatt]",-2.219,0.489,-3.148,-1.3,0.003,0.007,20910.0,5113.0,1.0
"alpha[Ohtani, Shohei]",-2.176,0.524,-3.162,-1.194,0.004,0.008,17548.0,5022.0,1.0
"alpha[Bemboom, Anthony]",-2.161,0.525,-3.143,-1.143,0.004,0.007,17675.0,5537.0,1.0
"alpha[Jones, JaCoby]",-1.765,0.212,-2.158,-1.368,0.002,0.002,12878.0,6704.0,1.0
"alpha[Palacios, Joshua]",-2.369,0.38,-3.065,-1.65,0.003,0.004,15005.0,6368.0,1.0
"alpha[Young, Andrew]",-2.356,0.507,-3.35,-1.46,0.004,0.007,18515.0,5419.0,1.0
"alpha[Musgrove, Joe]",-2.15,0.516,-3.099,-1.179,0.004,0.007,15891.0,5412.0,1.0
"alpha[Blandino, Alex]",-2.165,0.522,-3.176,-1.204,0.004,0.007,17821.0,4968.0,1.0
"alpha[Farmer, Kyle]",-2.172,0.522,-3.2,-1.201,0.004,0.008,21154.0,5301.0,1.0
"alpha[Almora Jr., Albert]",-1.918,0.206,-2.305,-1.527,0.002,0.002,13490.0,6380.0,1.0
"alpha[Inciarte, Ender]",-1.469,0.202,-1.824,-1.063,0.002,0.002,11016.0,6963.0,1.0
"alpha[Azócar, José]",-1.734,0.278,-2.242,-1.19,0.002,0.003,14742.0,5888.0,1.0
"alpha[Thompson, Trayce]",-2.019,0.282,-2.551,-1.496,0.002,0.003,13697.0,6766.0,1.0
"alpha[Kwan, Steven]",-1.658,0.225,-2.089,-1.236,0.002,0.002,13354.0,6275.0,1.0
"alpha[Cabrera, Oswaldo]",-2.145,0.339,-2.787,-1.51,0.003,0.004,14425.0,6353.0,1.0
"alpha[Hicks, Aaron]",-1.614,0.186,-1.977,-1.274,0.002,0.002,13518.0,6900.0,1.0
"alpha[Velázquez, Nelson]",-2.608,0.338,-3.256,-1.973,0.003,0.004,16126.0,6357.0,1.0
"alpha[Brennan, Will]",-2.034,0.435,-2.864,-1.216,0.003,0.006,17827.0,5266.0,1.0
"alpha[Hensley, David]",-2.167,0.535,-3.133,-1.114,0.004,0.007,16041.0,4770.0,1.0
"alpha[Vargas, Miguel]",-2.41,0.473,-3.34,-1.558,0.003,0.006,18194.0,5563.0,1.0
"alpha[Bouchard, Sean]",-2.331,0.376,-3.057,-1.643,0.003,0.004,16526.0,7445.0,1.0
"alpha[Vavra, Terrin]",-2.274,0.467,-3.157,-1.419,0.003,0.006,19680.0,5387.0,1.0
"alpha[Smith, Josh]",-2.427,0.383,-3.129,-1.7,0.003,0.005,15110.0,6293.0,1.0
"alpha[Bleday, JJ]",-1.849,0.295,-2.397,-1.287,0.002,0.003,15895.0,6593.0,1.0
"alpha[Carroll, Corbin]",-1.743,0.373,-2.447,-1.047,0.003,0.004,17106.0,5796.0,1.0
"alpha[Waters, Drew]",-2.537,0.352,-3.185,-1.874,0.003,0.004,15224.0,6959.0,1.0
"alpha[Burdick, Peyton]",-2.332,0.357,-3.022,-1.693,0.003,0.004,14256.0,6348.0,1.0
"alpha[Hernández, César]",-2.106,0.446,-2.934,-1.269,0.003,0.005,18974.0,6503.0,1.0
"alpha[Thompson, Bubba]",-2.073,0.318,-2.66,-1.46,0.003,0.004,14899.0,6316.0,1.0
"alpha[Suwinski, Jack]",-2.442,0.263,-2.921,-1.938,0.002,0.003,14225.0,6116.0,1.0
"alpha[Melendez, MJ]",-2.245,0.328,-2.832,-1.617,0.003,0.004,15611.0,6587.0,1.0
"alpha[Call, Alex]",-1.908,0.36,-2.588,-1.232,0.003,0.005,16073.0,5590.0,1.0
"alpha[Contreras, Mark]",-1.873,0.363,-2.513,-1.154,0.003,0.005,16123.0,5636.0,1.0
"alpha[Calhoun, Kole]",-2.644,0.198,-3.013,-2.271,0.002,0.002,14095.0,6511.0,1.0
"alpha[Bae, Ji Hwan]",-1.869,0.458,-2.73,-1.01,0.004,0.006,17038.0,5826.0,1.0
"alpha[Yepez, Juan]",-2.911,0.384,-3.633,-2.198,0.003,0.004,13257.0,5732.0,1.0
"alpha[Stowers, Kyle]",-2.586,0.367,-3.303,-1.927,0.003,0.004,15462.0,6396.0,1.0
"alpha[Dubón, Mauricio]",-1.531,0.241,-1.993,-1.086,0.002,0.003,14313.0,6538.0,1.0
"alpha[Garrett, Stone]",-2.395,0.402,-3.112,-1.605,0.003,0.005,18055.0,5743.0,1.0
"alpha[Lopez, Alejo]",-2.035,0.484,-2.931,-1.114,0.004,0.006,18233.0,6226.0,1.0
"alpha[McCarthy, Jake]",-2.644,0.277,-3.16,-2.118,0.002,0.003,13370.0,5909.0,1.0
"alpha[Encarnacion, Jerar]",-2.226,0.423,-3.036,-1.428,0.003,0.006,15972.0,6246.0,1.0
"alpha[Palacios, Richie]",-2.485,0.375,-3.187,-1.787,0.003,0.004,14670.0,6168.0,1.0
"alpha[Garcia, Dérmis]",-2.393,0.502,-3.324,-1.454,0.004,0.007,18025.0,5480.0,1.0
"alpha[Donovan, Brendan]",-2.18,0.351,-2.826,-1.509,0.003,0.004,14745.0,6306.0,1.0
"alpha[Thomas, Cody]",-2.742,0.431,-3.528,-1.938,0.004,0.005,14509.0,5993.0,1.0
"alpha[Benson, Will]",-2.511,0.378,-3.241,-1.817,0.003,0.004,14330.0,6268.0,1.0
"alpha[Burleson, Alec]",-2.434,0.402,-3.169,-1.664,0.003,0.005,17039.0,6380.0,1.0
"alpha[Carpenter, Kerry]",-1.949,0.408,-2.738,-1.221,0.003,0.005,20002.0,5954.0,1.0
"alpha[Eaton, Nate]",-1.741,0.35,-2.377,-1.06,0.003,0.004,16640.0,6673.0,1.0
"alpha[Florial, Estevan]",-1.874,0.353,-2.548,-1.23,0.003,0.004,13453.0,6994.0,1.0
"alpha[Morel, Christopher]",-2.254,0.317,-2.867,-1.682,0.003,0.004,14316.0,5986.0,1.0
"alpha[Anderson, Brian]",-2.188,0.265,-2.7,-1.708,0.002,0.003,15124.0,6673.0,1.0
"alpha[Johnson, Bryce]",-2.316,0.445,-3.209,-1.54,0.003,0.006,16158.0,5434.0,1.0
"alpha[Ruiz, Esteury]",-1.824,0.406,-2.621,-1.091,0.003,0.005,16874.0,5898.0,1.0
"alpha[Aguilar, Ryan]",-1.95,0.444,-2.77,-1.119,0.003,0.005,16566.0,6284.0,1.0
"alpha[Stevenson, Cal]",-1.731,0.384,-2.454,-1.016,0.003,0.004,16734.0,6572.0,1.0
"alpha[Maton, Nick]",-2.394,0.407,-3.128,-1.603,0.003,0.005,15387.0,6676.0,1.0
"alpha[Sosa, Edmundo]",-2.16,0.522,-3.075,-1.138,0.004,0.008,17872.0,5348.0,1.0
"alpha[Bernard, Wynton]",-2.225,0.413,-2.984,-1.424,0.003,0.005,13995.0,6024.0,1.0
"alpha[Celestino, Gilberto]",-1.769,0.227,-2.184,-1.336,0.002,0.002,13694.0,6806.0,1.0
"alpha[Pratto, Nick]",-2.223,0.462,-3.112,-1.37,0.004,0.006,16797.0,6282.0,1.0
"alpha[Piscotty, Stephen]",-2.959,0.253,-3.433,-2.48,0.002,0.003,13828.0,6530.0,1.0
"alpha[Hernandez, Elier]",-1.942,0.483,-2.876,-1.049,0.004,0.007,15807.0,5404.0,1.0
"alpha[Lewis, Kyle]",-1.669,0.236,-2.126,-1.239,0.002,0.002,14857.0,6829.0,1.0
"alpha[Outman, James]",-2.045,0.501,-3.005,-1.12,0.004,0.007,17823.0,5512.0,1.0
"alpha[Meneses, Joey]",-2.545,0.365,-3.234,-1.876,0.003,0.004,13560.0,6074.0,1.0
"alpha[Reynolds, Matt]",-2.137,0.442,-2.957,-1.29,0.003,0.006,16066.0,5866.0,1.0
"alpha[Madris, Bligh]",-2.446,0.36,-3.112,-1.762,0.003,0.004,16228.0,6553.0,1.0
"alpha[Marsh, Brandon]",-1.855,0.206,-2.263,-1.485,0.002,0.002,14699.0,7049.0,1.0
"alpha[Mercedes, Yermín]",-2.118,0.493,-3.048,-1.225,0.004,0.006,18329.0,5860.0,1.0
"alpha[Soler, Jorge]",-2.447,0.223,-2.868,-2.03,0.002,0.002,13075.0,6377.0,1.0
"alpha[Carpenter, Matt]",-2.208,0.409,-2.969,-1.422,0.003,0.005,14434.0,6319.0,1.0
"alpha[Clemens, Kody]",-2.141,0.461,-3.013,-1.294,0.003,0.006,17910.0,5498.0,1.0
"alpha[Harrison, Monte]",-1.924,0.362,-2.607,-1.249,0.003,0.005,16287.0,5958.0,1.0
"alpha[Hummel, Cooper]",-2.225,0.369,-2.927,-1.541,0.003,0.004,15619.0,6564.0,1.0
"alpha[Mazara, Nomar]",-2.567,0.222,-2.974,-2.146,0.002,0.003,14116.0,6425.0,1.0
"alpha[Batten, Matthew]",-2.109,0.514,-3.061,-1.151,0.003,0.007,22069.0,6372.0,1.0
"alpha[Alvarez, Eddy]",-2.378,0.473,-3.29,-1.49,0.004,0.006,15412.0,5937.0,1.0
"alpha[Smith-Njigba, Canaan]",-2.362,0.5,-3.307,-1.425,0.004,0.006,20048.0,6122.0,1.0
"alpha[Ramos, Heliot]",-2.519,0.43,-3.314,-1.697,0.003,0.005,18017.0,5322.0,1.0
"alpha[Swaggerty, Travis]",-2.248,0.497,-3.226,-1.343,0.004,0.007,14874.0,5348.0,1.0
"alpha[Walker, Steele]",-2.316,0.43,-3.132,-1.54,0.003,0.005,20046.0,5594.0,1.0
"alpha[Plummer, Nick]",-2.252,0.457,-3.134,-1.436,0.004,0.006,15548.0,5867.0,1.0
"alpha[Contreras, William]",-2.629,0.501,-3.54,-1.684,0.004,0.006,14415.0,5999.0,1.0
"alpha[Mayfield, Jack]",-2.403,0.473,-3.277,-1.532,0.003,0.007,18706.0,5055.0,1.0
"alpha[Walsh, Jared]",-2.102,0.402,-2.863,-1.351,0.003,0.005,16322.0,5912.0,1.0
"alpha[Krizan, Jason]",-2.207,0.508,-3.158,-1.254,0.004,0.007,18851.0,5599.0,1.0
"alpha[Mendick, Danny]",-2.369,0.46,-3.197,-1.46,0.003,0.006,17631.0,5375.0,1.0
"alpha[Cruz, Oneil]",-2.255,0.499,-3.207,-1.33,0.004,0.007,16951.0,4985.0,1.0
"alpha[Capel, Conner]",-2.325,0.376,-3.031,-1.623,0.003,0.005,16660.0,6240.0,1.0
"alpha[Robles, Victor]",-1.289,0.136,-1.541,-1.035,0.001,0.001,12640.0,6593.0,1.0
"alpha[Bader, Harrison]",-1.304,0.159,-1.61,-1.013,0.001,0.002,12511.0,6514.0,1.0
"alpha[Springer, George]",-1.357,0.175,-1.695,-1.041,0.002,0.002,12781.0,6555.0,1.0
"alpha[Fowler, Dexter]",-2.55,0.243,-2.999,-2.095,0.002,0.003,12308.0,6049.0,1.0
"alpha[Kiermaier, Kevin]",-1.04,0.148,-1.314,-0.762,0.001,0.002,10984.0,7120.0,1.0
"alpha[Bellinger, Cody]",-1.563,0.161,-1.863,-1.264,0.001,0.002,13342.0,6413.0,1.0
"alpha[Kepler, Max]",-2.154,0.176,-2.471,-1.807,0.002,0.002,12941.0,5606.0,1.0
"alpha[Cain, Lorenzo]",-1.228,0.182,-1.57,-0.886,0.002,0.002,12924.0,6007.0,1.0
"alpha[Laureano, Ramón]",-1.828,0.168,-2.145,-1.522,0.002,0.002,12241.0,7035.0,1.0
"alpha[Heyward, Jason]",-2.011,0.182,-2.353,-1.679,0.002,0.002,13746.0,6566.0,1.0
"alpha[Grichuk, Randal]",-2.236,0.17,-2.568,-1.924,0.001,0.002,13651.0,6173.0,1.0
"alpha[García, Avisaíl]",-2.404,0.191,-2.757,-2.039,0.002,0.002,10055.0,6475.0,1.0
"alpha[Marte, Ketel]",-1.741,0.212,-2.131,-1.333,0.002,0.003,14487.0,6032.0,1.0
"alpha[Trout, Mike]",-1.402,0.163,-1.691,-1.079,0.001,0.002,13115.0,5937.0,1.0
"alpha[Betts, Mookie]",-2.346,0.18,-2.685,-2.013,0.002,0.002,11318.0,6112.0,1.0
"alpha[Buxton, Byron]",-1.24,0.182,-1.571,-0.883,0.002,0.002,12167.0,6820.0,1.0
"alpha[Senzel, Nick]",-1.528,0.185,-1.876,-1.182,0.002,0.002,14621.0,6643.0,1.0
"alpha[Conforto, Michael]",-2.753,0.195,-3.115,-2.39,0.002,0.002,14504.0,6157.0,1.0
"alpha[Jones, Adam]",-2.824,0.281,-3.351,-2.3,0.002,0.003,12919.0,6084.0,1.0
